etpSrcIP,etpSrcP,etpDstP,etpProtocol,totalPacket,bandwidth,label
2.5196209817641355,-0.0,-0.0,-0.0,700.0,19600.0,0
2.5200305395087,-0.0,-0.0,-0.0,667.0,18676.0,0
2.5422788343089207,0.1691282884745834,0.1154558656184335,0.1154558656184335,709.0,20072.0,0
2.5349886296508486,0.01502260643304,0.01502260643304,0.01502260643304,729.0,20432.0,0
2.447195546442674,0.8584675733239021,0.3946985139721608,0.3946985139721608,796.0,23528.0,0
2.5107455311301154,-0.0,-0.0,-0.0,729.0,20412.0,0
2.532777726103903,-0.0,-0.0,-0.0,632.0,17696.0,0
2.418095810486481,0.1980358440275604,0.1352394717234514,0.1352394717234514,529.0,15012.0,0
2.3511659681165025,0.0176819616499941,0.0176819616499941,0.0176819616499941,604.0,16932.0,0
2.343014001833198,0.9402148325113414,0.4255989326659141,0.4255989326659141,703.0,20904.0,0
2.4276086904281198,-0.0,-0.0,-0.0,638.0,17864.0,0
2.360501764622076,-0.0,-0.0,-0.0,599.0,16772.0,0
2.5319141708188084,0.1820409720813939,0.1222915970693747,0.1222915970693747,720.0,20400.0,0
2.5156353366946376,0.030258781760754,0.0274925300318466,0.0274925300318466,723.0,20284.0,0
2.453774030339779,0.962641924339184,0.4337311383869369,0.4337311383869369,684.0,20372.0,0
2.6498969326921973,0.0436464363196985,0.0436464363196985,0.0436464363196985,629.0,17612.0,0
2.323827144206245,-0.0,-0.0,-0.0,528.0,14784.0,0
2.275391132565185,0.1865681364722042,0.126451631251019,0.126451631251019,633.0,17944.0,0
2.4351418546521986,0.0496384923730393,0.0423457201304573,0.0423457201304573,652.0,18316.0,0
2.2514362132589696,0.9799102159347528,0.4399475628133549,0.4399475628133549,670.0,19980.0,0
2.301092268695107,-0.0,-0.0,-0.0,611.0,17108.0,0
2.483559049405926,-0.0,-0.0,-0.0,497.0,13916.0,0
2.298243464935398,0.1888916088583236,0.1279080386579866,0.1279080386579866,624.0,17692.0,0
2.4574712267722405,0.0503751681757041,0.0429572469554803,0.0429572469554803,641.0,18008.0,0
2.4460457295732576,0.9049750455562388,0.4134168822601077,0.4134168822601077,721.0,21388.0,0
2.6155295692317986,-0.0,-0.0,-0.0,655.0,18340.0,0
2.592675869223413,-0.0,-0.0,-0.0,561.0,15708.0,0
2.2824618464567528,0.2750854719362149,0.1786290817822825,0.1786290817822825,446.0,12728.0,0
2.597536419086897,0.1587112878592236,0.1835046865784724,0.1392329990550988,816.0,23256.0,0
3.011897438951712,1.4814291476205643,1.565335889935912,0.7642045065086203,810.0,26968.0,0
3.70585575620221,1.1622479743864091,2.5819340537329767,0.9512559234116612,944.0,34624.0,0
4.505682771382928,1.2102051200698758,4.040891259122163,0.9904228413270024,1338.0,54068.0,0
4.149072355094677,1.3472220823476564,3.582807266239301,0.999102231950999,1219.0,48344.0,0
3.95565768268982,1.0252448671677878,3.272346939180284,0.9964643675135644,1086.0,42368.0,0
3.9693634981730943,1.5559116613893973,3.4402647346101003,0.999994960402691,1135.0,44932.0,0
4.160117312400718,1.1816329836120212,4.594559442353018,0.970561883632891,1510.0,62788.0,0
3.851414786623446,1.233037269153984,4.296271871286402,0.8963487375664239,2059.0,83384.0,0
4.051646631249964,1.3577994461710077,4.346954897028697,0.974957664215552,1491.0,62660.0,0
4.051290667802217,1.0872815424091518,4.300131708950351,0.9786961448300948,1400.0,59060.0,0
3.905281626133405,1.4591342103859115,4.983468782691305,0.875277134319415,1772.0,76332.0,0
3.8645326824991018,0.9624972203687974,4.856391264561555,0.920811212051228,1840.0,77836.0,0
3.840947881093671,0.9714480649147126,4.547749475131636,0.9714480649147126,1639.0,67896.0,0
3.4188049571232657,1.0825084028828529,4.41386318063704,0.990492474848155,1308.0,54164.0,0
3.354649443602123,0.9940275565381048,4.549204960964697,0.9849802536043116,1201.0,50812.0,0
3.4797796014891498,1.467835136364416,4.577903043824029,0.97668380911959,1372.0,58120.0,0
3.111028566078101,0.9981423153660448,3.898551920636738,0.9981423153660448,1222.0,48740.0,0
3.005727473531175,0.9848405939462757,3.7817704293996512,0.9848405939462757,1078.0,42012.0,0
2.988093848206021,1.0921061318897327,3.8144549142102457,0.9851153055484922,1053.0,41176.0,0
3.009197706565639,1.006391749250524,3.798370636152233,0.9972534573444872,1151.0,46000.0,0
2.788673217588943,0.9995319721648676,4.216657446974747,0.9995319721648676,903.0,37124.0,0
2.8700660959101785,1.583416517616209,3.927448236430716,0.9999544829287736,1133.0,44900.0,0
2.9467905727414383,0.9999724286055688,3.912634296246825,0.9999724286055688,1294.0,50200.0,0
3.0305288381316875,1.0700325152627943,3.425277759593757,0.9656880128157468,1068.0,40376.0,0
2.9116228907695167,0.932096208174148,2.879501467323176,0.9212564026096516,892.0,32684.0,0
2.99694734317713,1.335004986886271,3.423824970036484,0.9950654840337269,992.0,37100.0,0
3.189999488431449,1.240952398092328,3.0215908232093107,0.9617846982853052,1043.0,38060.0,0
3.018126366066211,0.8882698665303507,2.4469551429000624,0.8882698665303507,896.0,31988.0,0
2.7218874693783213,0.8327511538532283,1.592546870409806,0.7046371915786795,731.0,23936.0,0
2.814709778125973,0.6540019519635847,1.2505383254662528,0.6424001687841714,716.0,22216.0,0
2.9248670601187685,0.7866529670006221,1.594902200390285,0.7866529670006221,634.0,20308.0,0
2.844057854205898,1.4965408856461144,1.2962795301320926,0.7490101649485307,687.0,22612.0,0
2.8763117038558037,0.685079673672631,1.3204419981737192,0.685079673672631,757.0,24660.0,0
3.2656800305944835,1.0604952098779787,2.652772256192085,0.9505562696060272,995.0,35744.0,0
3.5595105407271244,1.2432674676903333,2.797476830816179,0.98550109193966,1081.0,40956.0,0
3.445297248181902,1.3313925632338774,3.1251931043890933,0.9829539894474776,1082.0,41160.0,0
3.502513591544004,1.7841894148280502,4.0468426627975305,0.9961938414684612,1212.0,49492.0,0
3.4167251485115084,1.5859843724182616,5.045246088362378,0.930922710715312,1466.0,64032.0,0
3.574746407963124,1.2768948337278072,4.870542949882295,0.943918537494764,1657.0,70572.0,0
3.550129116554765,1.3251380528846983,4.812741766468728,0.97102666100163,1537.0,65532.0,0
3.2333133757717323,1.003712262295094,4.502099137776495,0.982375434447864,1327.0,56344.0,0
3.224382653094412,1.057040643732436,4.731354479034191,0.9699225334441632,1263.0,52424.0,0
3.0540500045680843,1.4224771564212215,4.763884656947968,0.966177351388351,1377.0,57864.0,0
3.188421293093863,1.156091044824502,4.699839098626553,0.996660207205635,1382.0,56944.0,0
2.711647224164962,1.008653870573395,4.493323385618639,0.9999420242192784,1227.0,49604.0,0
2.7644204194402726,0.9993375041688848,4.5444775640639214,0.9993375041688848,1221.0,50088.0,0
2.778022048398548,1.0872616570874911,4.682257455620609,0.9960551882457797,1177.0,48792.0,0
2.495999103359519,0.9856057373450678,4.914412344656006,0.9856057373450678,936.0,39664.0,0
2.502931679309558,1.5656959453869113,3.946229746553395,0.9980516068815524,1097.0,43700.0,0
2.55100067266928,1.0095441019896545,3.4036338061746294,0.9588135083639628,984.0,37300.0,0
2.783175138966869,0.9421763978327036,3.065716489374971,0.9421763978327036,985.0,36712.0,0
2.982336971765708,0.995841238500057,3.474552983108348,0.995841238500057,896.0,35524.0,0
2.724906913491698,1.178476939402725,3.6914491653957,0.9983104413610836,744.0,29836.0,0
2.8459051553384964,1.671429317387827,3.680139804084604,0.9814156275349948,974.0,41312.0,0
2.9403564373385045,1.6714810671927438,3.2792342664575425,0.9921758605897716,913.0,35548.0,0
2.716943875964528,0.847995331356108,2.138749739336724,0.847995331356108,823.0,28788.0,0
2.8314089679144154,0.7796833022419474,2.002774364784316,0.7796833022419474,801.0,27200.0,0
2.806956383330196,0.8634859317538586,2.218611647503391,0.8515026539104833,765.0,26848.0,0
2.8859833619593207,1.081098860615741,3.5380730552606625,0.9835413825291732,1048.0,40576.0,0
3.086882980172165,1.6160030885900971,3.004304290248937,0.9616686678240862,963.0,36116.0,0
3.040104924643016,0.93201951614626,2.858586827165315,0.93201951614626,857.0,31568.0,0
2.607402224529329,0.6914090816375369,1.5741576342027568,0.6914090816375369,664.0,21832.0,0
2.4964763684304527,0.5871235691905462,1.2134989114791503,0.5871235691905462,652.0,20656.0,0
2.494217403748185,0.7393805726351221,1.2255905178049125,0.6079696120060725,670.0,21284.0,0
2.703144103787619,1.4975163997729144,1.4476947189892166,0.7414827399312737,700.0,23028.0,0
2.935861867486302,0.6665783579949205,1.298938079169426,0.6665783579949205,690.0,21664.0,0
3.087574187637801,0.7975921347804786,1.3463638246509035,0.6416782120768195,748.0,23888.0,0
2.66621190582551,0.3347676126777638,0.5252224230763448,0.3347676126777638,679.0,20104.0,0
2.683446382497976,0.4102897622804939,0.4988190929849164,0.3221431081191357,767.0,22576.0,0
2.524058531520707,0.962412701237102,0.4873299120444649,0.435168009661302,770.0,22964.0,0
2.534749310118454,0.0151489619250753,0.0151489619250753,0.0151489619250753,722.0,20240.0,0
2.649249547663268,0.1273975632519894,0.1515685411641951,0.1166483878348044,700.0,19796.0,0
3.124479403136382,0.687142743142351,1.0689853069912492,0.5760749046747318,672.0,20740.0,0
2.5038172701378185,0.1332051957013546,0.0947040823235128,0.0947040823235128,741.0,20928.0,0
2.457837024217521,0.9096453255376984,0.4210957072170887,0.4116123639004862,786.0,23300.0,0
2.528803174207908,0.0154274974127181,0.0154274974127181,0.0154274974127181,707.0,19820.0,0
2.314447299685301,-0.0,-0.0,-0.0,595.0,16660.0,0
2.229937853676927,0.0181238197004486,0.0181238197004486,0.0181238197004486,587.0,16460.0,0
2.500327010720472,0.1614909250432864,0.111909908701684,0.111909908701684,670.0,18960.0,0
2.514164715604629,0.9657184983751426,0.4512483426989863,0.4314675396424193,757.0,22544.0,0
2.535145740677282,-0.0,-0.0,-0.0,706.0,19768.0,0
2.557146326555746,0.0179390557068598,0.0179390557068598,0.0179390557068598,594.0,16644.0,0
2.5155111705993365,-0.0,-0.0,-0.0,713.0,19964.0,0
2.519327278695586,0.1767186506373678,0.1340693597236061,0.1206810140135238,732.0,20744.0,0
2.5010962092878293,0.6248641363246653,0.3163119132228839,0.3163119132228839,734.0,21392.0,0
2.3597959328038645,0.0395842192217626,0.0395842192217626,0.0358106343161022,530.0,14884.0,0
2.472793624486529,0.2224471099349211,0.1471063918812365,0.1471063918812365,571.0,16228.0,0
2.321547544586124,-0.0,-0.0,-0.0,534.0,14952.0,0
2.5068269254221414,0.2894368002107776,0.1767124667534756,0.1767124667534756,716.0,20428.0,0
2.4849489774737896,0.5644700229259002,0.2925298032219059,0.2925298032219059,758.0,22004.0,0
2.526749093733545,-0.0,-0.0,-0.0,727.0,20356.0,0
2.5472836390879503,0.1920149737841739,0.1284705867699141,0.1284705867699141,677.0,19196.0,0
2.5051758919726668,0.1729386636680889,0.1178681169169887,0.1178681169169887,691.0,19568.0,0
2.5233395294470866,0.1506410320436741,0.1048844467146471,0.1048844467146471,726.0,20528.0,0
2.554885233021113,0.6020227114156275,0.3544558488019828,0.3130563873035051,709.0,20672.0,0
2.909920395369785,0.5511370050840128,0.984587546603889,0.5381411852224502,585.0,17548.0,0
2.61528036830872,0.3486343165415262,0.2903999737721081,0.2351933818192415,572.0,16448.0,0
2.324996470055854,-0.0,-0.0,-0.0,534.0,14952.0,0
2.5483908265397117,0.3819939792936215,0.2263687718614926,0.2181716834870954,746.0,21400.0,0
2.471115996328616,0.4900848540751454,0.2630851997411403,0.2630851997411403,762.0,22016.0,0
2.5099443362976714,-0.0,-0.0,-0.0,737.0,20636.0,0
2.688201721507401,0.0780605494435623,0.0860385486082661,0.0699149907652513,596.0,16808.0,0
3.1128447384245783,0.8552862098368803,1.3542244337862592,0.6679113750402402,659.0,20668.0,0
2.2706575166696914,0.0204620257754679,0.0204620257754679,0.0204620257754679,510.0,14304.0,0
2.488760539373076,0.9310650927022938,0.4308480584963489,0.4208094894766898,738.0,21916.0,0
2.5157003482045988,0.0151854802798759,0.0151854802798759,0.0151854802798759,720.0,20172.0,0
2.502932120711089,0.0151307727567368,0.0151307727567368,0.0151307727567368,723.0,20268.0,0
2.4920378912510297,0.1714353173012928,0.1169170539703326,0.1169170539703326,698.0,19764.0,0
2.4987856635076766,0.3331789196692957,0.2203976873302341,0.1993688961017111,742.0,21248.0,0
2.478339871085248,0.6042813452583405,0.3163919190599899,0.3074565329952894,763.0,22208.0,0
2.545214392310202,0.027203339308377,0.0299355797455355,0.027203339308377,732.0,20532.0,0
2.5610593025522754,-0.0,-0.0,-0.0,704.0,19712.0,0
2.535397772160741,0.2087405314509684,0.1617082428876255,0.1401697950009077,708.0,20116.0,0
2.293263992783877,0.0201224514558773,0.0201224514558773,0.0201224514558773,520.0,14584.0,0
2.534006163865724,0.8910436920844179,0.4089937755394902,0.4089937755394902,720.0,21340.0,0
2.590410952045135,0.0713605669858461,0.0610112784994295,0.0563416271741555,773.0,21748.0,0
2.5510224339151906,-0.0,-0.0,-0.0,730.0,20440.0,0
2.544657889392527,0.1722909480506934,0.1174584584181137,0.1174584584181137,694.0,19652.0,0
2.556812133107848,0.014916072938804,0.014916072938804,0.014916072938804,735.0,20604.0,0
2.5098162820463,0.7185520579240691,0.3572296386043054,0.3481375989733066,781.0,22892.0,0
2.5160146961523844,0.191219941566117,0.126735067121299,0.126735067121299,746.0,21148.0,0
2.575456013836426,0.0155419916673562,0.0155419916673562,0.0155419916673562,701.0,19652.0,0
2.524588964211802,0.1649024023210027,0.1127739806703036,0.1127739806703036,730.0,20660.0,0
2.439886768667962,-0.0,-0.0,-0.0,556.0,15568.0,0
2.636654466508148,0.7629363401962121,0.4113879830838951,0.3712323266408756,700.0,20592.0,0
3.0666257427130166,0.7570449485526813,1.1258426835436164,0.5899052484898943,837.0,25656.0,0
2.58649753083476,-0.0,-0.0,-0.0,745.0,20860.0,0
2.570164010221007,0.1840568358070623,0.1248752684586793,0.1248752684586793,643.0,18224.0,0
2.3870962677151937,0.0191420936408271,0.0191420936408271,0.0191420936408271,551.0,15440.0,0
2.496044127422605,-0.0,-0.0,-0.0,578.0,16184.0,0
2.662157715611911,0.9857601813250456,0.4521687689484451,0.4412761529415864,678.0,20228.0,0
2.6297903550666053,0.0689273277950379,0.0653541922539699,0.056463462069439,771.0,21696.0,0
3.048942184581123,0.6136714010705308,0.8607411807408736,0.477820744585808,856.0,25588.0,0
2.681850173642823,0.0268277231340582,0.0295158951770689,0.0268277231340582,744.0,20868.0,0
2.6281355276847687,-0.0,-0.0,-0.0,758.0,21224.0,0
2.561477279902789,0.7546336822722493,0.3596339502923039,0.3596339502923039,805.0,23640.0,0
2.6832214705684043,0.0984509671822193,0.0734490785633856,0.0734490785633856,786.0,22148.0,0
2.5005033339702294,0.1633509902073539,0.1117876462981259,0.1117876462981259,738.0,20884.0,0
2.532461843896278,-0.0,-0.0,-0.0,673.0,18844.0,0
2.63535872150812,-0.0,-0.0,-0.0,619.0,17332.0,0
2.5993159521492726,0.7773172713094854,0.3879898949398883,0.3767769320309834,617.0,18168.0,0
2.5209385081063966,0.292303088671087,0.1772051367433277,0.1772051367433277,751.0,21428.0,0
2.5830048106417296,0.1585164469258509,0.1087078765004448,0.1087078765004448,764.0,21612.0,0
2.6440466779752976,-0.0,-0.0,-0.0,735.0,20580.0,0
2.6015334406993222,-0.0,-0.0,-0.0,758.0,21224.0,0
2.4634825264441598,-0.0,-0.0,-0.0,559.0,15652.0,0
2.5594420723304885,0.9959136294324684,0.4433956438209583,0.4433956438209583,695.0,20740.0,0
2.497278055704358,0.1528336820673947,0.1063080784975437,0.1063080784975437,714.0,20192.0,0
